"__mclCluster","name","selected"
"2","RACGAP1","false","RACGAP1"
"2","CHFR","false","CHFR"
"1","PTPN6","false","PTPN6"
"11","ARNTL","false","ARNTL"
"1","BCL6","false","BCL6"
,"NCOR2","false","NCOR2"
"2","CCNF","false","CCNF"
"5","EHMT2","false","EHMT2"
"1","BAD","false","BAD"
"1","NR2F2","false","NR2F2"
"1","BCL2L11","false","BCL2L11"
"82","MAP3K4","false","MAP3K4"
"3","FANCA","false","FANCA"
"63","SRY","false","SRY"
"191","SBF1","false","SBF1"
"3","BRCA2","false","BRCA2"
"53","GATA3","false","GATA3"
"1","BCL2L1","false","BCL2L1"
"1","BAK1","false","BAK1"
"145","SRPK1","false","SRPK1"
"3","RNF8","false","RNF8"
"1","INPP5B","false","INPP5B"
"1","PRDM1","false","PRDM1"
"5","PYGO2","false","PYGO2"
"1","HEY2","false","HEY2"
"2","NEK2","false","NEK2"
"101","EGLN1","false","EGLN1"
"1","TFEB","false","TFEB"
"1","ARNT","false","ARNT"
"1","CASP8","false","CASP8"
"1","PDGFA","false","PDGFA"
"14","CRKL","false","CRKL"
"192","ATP7A","false","ATP7A"
"1","GATA2","false","GATA2"
"14","PTK2","false","PTK2"
,"PARK7","false","PARK7"
"1","HEY1","false","HEY1"
"1","ZFP36L1","false","ZFP36L1"
"1","MEN1","false","MEN1"
"1","PTCH1","false","PTCH1"
"48","ASCL2","false","ASCL2"
"38","SLIT3","false","SLIT3"
"68","MAPK8IP2","false","MAPK8IP2"
"76","CADM1","false","CADM1"
"1","SIRT7","false","SIRT7"
"11","PGR","false","PGR"
"1","STK11","false","STK11"
"190","PPP2R1A","false","PPP2R1A"
"2","CDC25C","false","CDC25C"
"1","CALR","false","CALR"
"3","PRKDC","false","PRKDC"
"1","CASP2","false","CASP2"
"112","HAVCR2","false","HAVCR2"
"1","FOSL1","false","FOSL1"
"56","SPINT2","false","SPINT2"
"1","SHH","false","SHH"
"56","MST1R","false","MST1R"
"1","IHH","false","IHH"
"1","BAX","false","BAX"
"1","WNT4","false","WNT4"
"3","FANCD2","false","FANCD2"
"1","WNT7A","false","WNT7A"
"1","UCHL1","false","UCHL1"
"1","FER","false","FER"
"1","SFRP2","false","SFRP2"
"27","CREB3L4","false","CREB3L4"
"180","SOD1","false","SOD1"
"5","RB1","false","RB1"
"2","CDK2","false","CDK2"
"1","LGR5","false","LGR5"
"1","WNT2","false","WNT2"
"1","LEF1","false","LEF1"
"24","NSUN2","false","NSUN2"
"193","BIRC3","false","BIRC3"
"2","CCNE1","false","CCNE1"
"11","RARA","false","RARA"
"1","BCL2L2","false","BCL2L2"
"1","SIRT2","false","SIRT2"
"1","LIF","false","LIF"
"2","CDC25B","false","CDC25B"
"1","FOSB","false","FOSB"
"1","SNAI1","false","SNAI1"
"191","PI3","false","PI3"
"1","TNFSF10","false","TNFSF10"
"13","PKD2","false","PKD2"
,"IGFBP5","false","IGFBP5"
"48","IGFBP2","false","IGFBP2"
"3","MSH2","false","MSH2"
"3","MLH1","false","MLH1"
"1","CDKN1B","false","CDKN1B"
"1","GLI1","false","GLI1"
"1","WNT3","false","WNT3"
"1","SFRP1","false","SFRP1"
"2","AURKA","false","AURKA"
"33","ITGB4","false","ITGB4"
"3","ERCC1","false","ERCC1"
"9","FKBP4","false","FKBP4"
"26","SRD5A2","false","SRD5A2"
"26","CYP19A1","false","CYP19A1"
"26","CYP1B1","false","CYP1B1"
"26","CYP1A1","false","CYP1A1"
"117","NKX3-1","false","NKX3-1"
"26","HSD17B3","false","HSD17B3"
"26","CYP17A1","false","CYP17A1"
"32","SLC19A1","false","SLC19A1"
"26","HPGD","false","HPGD"
"26","SRD5A1","false","SRD5A1"
"64","STS","false","STS"
"26","HSD17B2","false","HSD17B2"
"26","AKR1C3","false","AKR1C3"
"2","CCNB3","false","CCNB3"
"116","SPANXA1","false","SPANXA1"
"116","SPANXA2","false","SPANXA2"
"16","CFAP44","false","CFAP44"
"22","SEMG2","false","SEMG2"
"16","CFAP69","false","CFAP69"
"21","SOHLH2","false","SOHLH2"
"36","SPATA6","false","SPATA6"
"39","ODF2","false","ODF2"
"15","CCDC39","false","CCDC39"
"27","TAF7L","false","TAF7L"
"29","SMCP","false","SMCP"
"16","TTC21A","false","TTC21A"
"35","LDHC","false","LDHC"
"144","PCYT1B","false","PCYT1B"
"16","CFAP43","false","CFAP43"
"16","SPEF2","false","SPEF2"
,"TSSK4","false","TSSK4"
"39","SPAG17","false","SPAG17"
,"FAM71F1","false","FAM71F1"
"162","SPEM1","false","SPEM1"
"35","PGK2","false","PGK2"
"20","TEKT4","false","TEKT4"
"16","QRICH2","false","QRICH2"
"20","TEKT2","false","TEKT2"
"61","CABYR","false","CABYR"
"173","ROPN1L","false","ROPN1L"
"61","ROPN1B","false","ROPN1B"
"16","FSIP2","false","FSIP2"
"16","DNAH1","false","DNAH1"
"20","TEKT3","false","TEKT3"
"39","SPAG6","false","SPAG6"
"49","ODF3","false","ODF3"
"12","PTGFR","false","PTGFR"
"1","FGF9","false","FGF9"
"1","DUOX2","false","DUOX2"
"1","PTAFR","false","PTAFR"
"12","RXFP1","false","RXFP1"
"1","ANXA1","false","ANXA1"
"14","CORT","false","CORT"
"1","MYOCD","false","MYOCD"
"1","PGF","false","PGF"
"130","PTK2B","false","PTK2B"
"82","MAP2K6","false","MAP2K6"
"14","SSTR2","false","SSTR2"
"1","CCR6","false","CCR6"
"34","HOXA9","false","HOXA9"
"55","NPR2","false","NPR2"
"65","TRPC6","false","TRPC6"
"18","OXTR","false","OXTR"
"1","MAP2K1","false","MAP2K1"
"14","PNOC","false","PNOC"
"12","AVPR1A","false","AVPR1A"
"23","STC1","false","STC1"
"31","GJA1","false","GJA1"
"3","ATM","false","ATM"
"14","SSTR1","false","SSTR1"
"1","FGF10","false","FGF10"
"1","RPS6KB1","false","RPS6KB1"
"18","PMCH","false","PMCH"
"14","NPY5R","false","NPY5R"
"77","KISS1","false","KISS1"
"1","SOCS3","false","SOCS3"
"118","NR5A1","false","NR5A1"
"77","TAC3","false","TAC3"
,"PRKAG1","false","PRKAG1"
"1","SDC1","false","SDC1"
"1","CNTFR","false","CNTFR"
"18","GHSR","false","GHSR"
"1","MAMLD1","false","MAMLD1"
"1","NOTCH1","false","NOTCH1"
"5","H2AX","false","H2AX"
"5","SMARCA2","false","SMARCA2"
"52","GATA1","false","GATA1"
"59","RNF2","false","RNF2"
,"TSNAX","false","TSNAX"
"1","E2F1","false","E2F1"
"1","RBPJ","false","RBPJ"
"1","FOXO3","false","FOXO3"
"59","CBX2","false","CBX2"
"5","KMT2D","false","KMT2D"
"7","PIWIL4","false","PIWIL4"
"4","TERF1","false","TERF1"
"5","H2BC1","false","H2BC1"
"5","DNMT3A","false","DNMT3A"
"59","PHC2","false","PHC2"
"1","NOTCH2","false","NOTCH2"
"7","PIWIL1","false","PIWIL1"
"119","AGO4","false","AGO4"
"1","EPN1","false","EPN1"
"1","FZD4","false","FZD4"
"135","PICK1","false","PICK1"
"43","SYT8","false","SYT8"
"78","SLC2A8","false","SLC2A8"
"22","MFSD14A","false","MFSD14A"
"18","TACR1","false","TACR1"
"184","VPS54","false","VPS54"
"1","WNT5A","false","WNT5A"
"1","CBL","false","CBL"
,"CSNK2A2","false","CSNK2A2"
"1","EREG","false","EREG"
"83","GORASP2","false","GORASP2"
"43","RAB3A","false","RAB3A"
,"AGFG1","false","AGFG1"
"48","IGF2","false","IGF2"
"194","GGT1-2","false","GGT1-2"
"23","PSG4","false","PSG4"
"23","PSG7","false","PSG7"
"23","PSG2","false","PSG2"
"193","BIRC2","false","BIRC2"
"1","CDX2","false","CDX2"
"92","LIN28A","false","LIN28A"
"1","PTEN","false","PTEN"
"2","TTK","false","TTK"
"1","KRT19","false","KRT19"
"1","NKX2-1","false","NKX2-1"
"23","PSG3","false","PSG3"
"23","PAPPA","false","PAPPA"
"3","MRE11","false","MRE11"
"23","PSG11","false","PSG11"
"23","PSG1","false","PSG1"
"1","FOXA3","false","FOXA3"
"2","PLK1","false","PLK1"
"1","SOX17","false","SOX17"
"23","PSG6","false","PSG6"
"1","KIT","false","KIT"
"23","PSG9","false","PSG9"
"92","TUT4","false","TUT4"
"11","FOXA1","false","FOXA1"
"194","GGT1","false","GGT1"
"1","CCND1","false","CCND1"
"188","SETX","false","SETX"
"120","ELL3","false","ELL3"
"120","EAF2","false","EAF2"
"95","LARP7","false","LARP7"
"1","SIAH1","false","SIAH1"
"5","NIPBL","false","NIPBL"
"1","JAG2","false","JAG2"
"4","FAM9A","false","FAM9A"
"120","AFF4","false","AFF4"
"114","ASTL","false","ASTL"
"14","MTNR1A","false","MTNR1A"
"72","DBH","false","DBH"
"6","PPP1R9B","false","PPP1R9B"
"14","OPRM1","false","OPRM1"
"5","ASH1L","false","ASH1L"
"5","SETD2","false","SETD2"
"163","TIAL1","false","TIAL1"
"5","BPTF","false","BPTF"
"195","YY1","false","YY1"
"1","ANGPT2","false","ANGPT2"
"192","PAM","false","PAM"
"1","EPAS1","false","EPAS1"
"1","ADIG","false","ADIG"
"4","TEX11","false","TEX11"
,"DIAPH2","false","DIAPH2"
"12","ADGRG2","false","ADGRG2"
"1","CSF1","false","CSF1"
"7","FKBP6","false","FKBP6"
"58","ADGRG1","false","ADGRG1"
"1","IGF1R","false","IGF1R"
"12","ADCYAP1R1","false","ADCYAP1R1"
"8","LHB","false","LHB"
"8","CGA","false","CGA"
"12","PTHLH","false","PTHLH"
"1","NTRK1","false","NTRK1"
"1","STK3","false","STK3"
"8","FSHB","false","FSHB"
"38","NELL2","false","NELL2"
"8","FSHR","false","FSHR"
"80","CRHR1","false","CRHR1"
"72","DRD1","false","DRD1"
"12","RLN2","false","RLN2"
"6","TH","false","TH"
"12","INSL3","false","INSL3"
"1","STK4","false","STK4"
"5","ADNP","false","ADNP"
"12","GIP","false","GIP"
"12","CALCA","false","CALCA"
"12","GHRHR","false","GHRHR"
"72","DRD5","false","DRD5"
"158","PRL","false","PRL"
"12","RXFP2","false","RXFP2"
"80","UCN","false","UCN"
"8","LHCGR","false","LHCGR"
"18","AGRP","false","AGRP"
"18","OXT","false","OXT"
"12","ADCYAP1","false","ADCYAP1"
,"PLCB1","false","PLCB1"
"6","OR1D2","false","OR1D2"
"13","SSTR3","false","SSTR3"
"6","OR7C1","false","OR7C1"
"6","ADRA2B","false","ADRA2B"
"77","PROK2","false","PROK2"
"13","BBS4","false","BBS4"
"6","RGS2","false","RGS2"
"12","GNAS","false","GNAS"
"6","CNR1","false","CNR1"
,"CHD7","false","CHD7"
"23","PSG5","false","PSG5"
"6","ADCY7","false","ADCY7"
"6","ADCY3","false","ADCY3"
"3","RAD51","false","RAD51"
"6","BTBD18","false","BTBD18"
"17","KCNU1","false","KCNU1"
"6","PDE3A","false","PDE3A"
"91","OCA2","false","OCA2"
"128","SLC9C1","false","SLC9C1"
"196","SPINK1","false","SPINK1"
"52","KLF1","false","KLF1"
"6","ADCY10","false","ADCY10"
"169","CRTAP","false","CRTAP"
,"FBN2","false","FBN2"
"1","CCN1","false","CCN1"
"1","AREG","false","AREG"
"1","FBLN1","false","FBLN1"
"171","JAM2","false","JAM2"
"138","HAS2","false","HAS2"
"15","SERPINE2","false","SERPINE2"
"81","GALNT3","false","GALNT3"
"2","CCNA1","false","CCNA1"
"1","VGF","false","VGF"
"33","ITGB8","false","ITGB8"
"197","ADAM32","false","ADAM32"
"97","GMCL1","false","GMCL1"
"19","CLGN","false","CLGN"
"30","ADAM20","false","ADAM20"
"30","ADAM21","false","ADAM21"
"19","PRSS37","false","PRSS37"
"19","CALR3","false","CALR3"
"19","PDILT","false","PDILT"
"30","B4GALT1","false","B4GALT1"
,"BRDT","false","BRDT"
"30","OVGP1","false","OVGP1"
"19","RNASE10","false","RNASE10"
"19","PRSS55","false","PRSS55"
,"ADAMTS2","false","ADAMTS2"
"14","ITGB3","false","ITGB3"
"1","GLI3","false","GLI3"
"13","NPHP1","false","NPHP1"
"1","MMP14","false","MMP14"
"198","ADAM28","false","ADAM28"
"4","SHOC1","false","SHOC1"
"4","RAD21L1","false","RAD21L1"
"4","M1AP","false","M1AP"
"4","MEIOB","false","MEIOB"
"4","TERB1","false","TERB1"
"4","ADAD2","false","ADAD2"
,"TSNAXIP1","false","TSNAXIP1"
"7","MAEL","false","MAEL"
"7","GTSF1","false","GTSF1"
,"CABS1","false","CABS1"
"62","TTLL1","false","TTLL1"
"24","ALKBH5","false","ALKBH5"
,"ALPL","false","ALPL"
"164","DDX3X","false","DDX3X"
"74","QKI","false","QKI"
"62","ADAD1","false","ADAD1"
"1","CD38","false","CD38"
"1","TFAP2C","false","TFAP2C"
"24","YTHDC2","false","YTHDC2"
"24","ADA","false","ADA"
"1","NODAL","false","NODAL"
"199","PSAPL1","false","PSAPL1"
"1","FGF8","false","FGF8"
"199","PSAP","false","PSAP"
"186","ARRB2","false","ARRB2"
"3","MSH6","false","MSH6"
"8","SMAD5","false","SMAD5"
"1","TGFBR1","false","TGFBR1"
"8","GDF10","false","GDF10"
"35","ENO2","false","ENO2"
"1","SKIL","false","SKIL"
"1","CTNNB1","false","CTNNB1"
"8","BMPR1B","false","BMPR1B"
"11","RARG","false","RARG"
"1","BMP7","false","BMP7"
,"NR0B1","false","NR0B1"
"8","BMPR2","false","BMPR2"
"3","ATRX","false","ATRX"
"8","BMPR1A","false","BMPR1A"
"8","BMP5","false","BMP5"
"5","H3-3A","false","H3-3A"
"1","SMAD4","false","SMAD4"
"1","PDGFB","false","PDGFB"
"1","SMAD1","false","SMAD1"
"1","BMP6","false","BMP6"
"8","GDF7","false","GDF7"
"8","AMHR2","false","AMHR2"
"1","PDGFRA","false","PDGFRA"
"8","FST","false","FST"
"5","H3-3B","false","H3-3B"
"44","BMP15","false","BMP15"
"1","SOX9","false","SOX9"
"1","BMP4","false","BMP4"
"8","INHA","false","INHA"
"8","INHBA","false","INHBA"
"1","TGFB3","false","TGFB3"
"118","AMH","false","AMH"
"37","SEPTIN7","false","SEPTIN7"
"9","CCT2","false","CCT2"
"9","CCT3","false","CCT3"
"9","TCP1","false","TCP1"
"1","SOS1","false","SOS1"
"43","STXBP1","false","STXBP1"
"9","CCT7","false","CCT7"
"14","GRB2","false","GRB2"
"14","DNM2","false","DNM2"
"37","SEPTIN2","false","SEPTIN2"
"3","EXO1","false","EXO1"
"198","ADAM15","false","ADAM15"
"111","BASP1","false","BASP1"
"99","FMN2","false","FMN2"
,"LRRK2","false","LRRK2"
"2","RAD21","false","RAD21"
"9","CCT8","false","CCT8"
"9","CCT5","false","CCT5"
"2","PLK4","false","PLK4"
"121","ACTR3","false","ACTR3"
"121","WIPF3","false","WIPF3"
"35","GAPDHS","false","GAPDHS"
"51","OVOL1","false","OVOL1"
"115","SPATA46","false","SPATA46"
"121","ACTR2","false","ACTR2"
"36","TSGA10","false","TSGA10"
"3","RAD23B","false","RAD23B"
"49","ODF4","false","ODF4"
"51","ACTL9","false","ACTL9"
"51","ACTL7A","false","ACTL7A"
"47","GPX4","false","GPX4"
"47","NCOA4","false","NCOA4"
"25","ALOX15B","false","ALOX15B"
"22","GALNTL5","false","GALNTL5"
"60","OAZ3","false","OAZ3"
"22","WBP2NL","false","WBP2NL"
"93","HSF2BP","false","HSF2BP"
"109","NME8","false","NME8"
"50","BCAP31","false","BCAP31"
,"DDB1","false","DDB1"
"200","PCSK5","false","PCSK5"
"19","TEX101","false","TEX101"
"60","GGNBP2","false","GGNBP2"
"8","ACVR1","false","ACVR1"
,"DMRT1","false","DMRT1"
"111","WT1","false","WT1"
"60","GGN","false","GGN"
"1","NOG","false","NOG"
"45","SPACA4","false","SPACA4"
"11","SP3","false","SP3"
"44","YBX2","false","YBX2"
"87","SPACA3","false","SPACA3"
"49","ODF1","false","ODF1"
"141","VDAC2","false","VDAC2"
"176","BSPH1","false","BSPH1"
"45","CCDC136","false","CCDC136"
"49","SPATA19","false","SPATA19"
"9","THEG","false","THEG"
"22","DPY19L2","false","DPY19L2"
"45","SPESP1","false","SPESP1"
"109","TXNDC2","false","TXNDC2"
"61","AKAP4","false","AKAP4"
"22","PKDREJ","false","PKDREJ"
"61","AKAP3","false","AKAP3"
,"DKKL1","false","DKKL1"
"181","ARSA","false","ARSA"
"61","ROPN1","false","ROPN1"
"30","ZP2","false","ZP2"
"22","SPATA16","false","SPATA16"
"29","TNP1","false","TNP1"
"196","SPINK2","false","SPINK2"
"45","ACRBP","false","ACRBP"
"21","BOLL","false","BOLL"
"30","ZP3","false","ZP3"
"30","ZP4","false","ZP4"
,"CREM","false","CREM"
"4","SYCP3","false","SYCP3"
"22","ZAN","false","ZAN"
"29","PRM1","false","PRM1"
"21","DAZL","false","DAZL"
"21","STRA8","false","STRA8"
"29","TNP2","false","TNP2"
"29","PRM2","false","PRM2"
"7","PIWIL2","false","PIWIL2"
"156","CRISP1","false","CRISP1"
"21","ZBTB16","false","ZBTB16"
"56","ST14","false","ST14"
"30","ZP1","false","ZP1"
"200","ACRV1","false","ACRV1"
,"ADAM2","false","ADAM2"
"4","SYCP1","false","SYCP1"
"29","TESMIN","false","TESMIN"
"20","TEKT1","false","TEKT1"
"30","SPAM1","false","SPAM1"
"45","SPACA1","false","SPACA1"
"10","DAZ1","false","DAZ1"
,"PLCZ1","false","PLCZ1"
"21","GFRA1","false","GFRA1"
"71","PCSK4","false","PCSK4"
"197","ZPBP2","false","ZPBP2"
"21","DDX4","false","DDX4"
,"ACR","false","ACR"
"50","HSD17B4","false","HSD17B4"
"50","ACSL4","false","ACSL4"
"1","PPARD","false","PPARD"
"50","ACSBG2","false","ACSBG2"
"159","MED1","false","MED1"
"28","UBB","false","UBB"
"11","NCOA1","false","NCOA1"
"10","CDYL","false","CDYL"
"10","CDY1B","false","CDY1B"
"10","CDY1","false","CDY1"
"1","CEBPA","false","CEBPA"
,"CBS","false","CBS"
"50","ACSBG1","false","ACSBG1"
"1","TLR5","false","TLR5"
"1","IDH1","false","IDH1"
"47","TXNRD3","false","TXNRD3"
,"DLD","false","DLD"
"1","ACOD1","false","ACOD1"
"1","GATA4","false","GATA4"
"58","CD9","false","CD9"
"117","AR","false","AR"
"14","SRC","false","SRC"
"1","MAST2","false","MAST2"
"1","TLR9","false","TLR9"
"1","TGFBR2","false","TGFBR2"
"18","GHRL","false","GHRL"
"167","FOXJ1","false","FOXJ1"
"1","AXL","false","AXL"
"1","CSF2","false","CSF2"
"1","TLR3","false","TLR3"
"33","ITGA2","false","ITGA2"
"13","LZTFL1","false","LZTFL1"
"1","STAT5B","false","STAT5B"
"7","ASZ1","false","ASZ1"
"1","EPOR","false","EPOR"
"57","CFTR","false","CFTR"
"1","ACE2","false","ACE2"
"55","MME","false","MME"
"55","NPPA","false","NPPA"
"18","TAC1","false","TAC1"
"18","EDN1","false","EDN1"
"1","NOS3","false","NOS3"
"1","AKT1","false","AKT1"
"55","NPPC","false","NPPC"
"12","AVP","false","AVP"
"1","PTGS2","false","PTGS2"
"6","PDE5A","false","PDE5A"
"18","MAS1","false","MAS1"
"18","EDNRA","false","EDNRA"
"32","IZUMO1","false","IZUMO1"
"11","ESR1","false","ESR1"
"1","MDK","false","MDK"
"12","ADM","false","ADM"
"1","HIF1A","false","HIF1A"
"1","BSG","false","BSG"
"1","CASP3","false","CASP3"
"33","ITGA5","false","ITGA5"
"1","FOS","false","FOS"
"26","HSD11B2","false","HSD11B2"
"1","SPP1","false","SPP1"
"1","MTOR","false","MTOR"
"33","ITGB1","false","ITGB1"
"1","BCL2","false","BCL2"
"6","ADRA2A","false","ADRA2A"
"80","CRH","false","CRH"
"18","REN","false","REN"
"1","KDR","false","KDR"
"13","PKD1","false","PKD1"
"1","MSTN","false","MSTN"
"1","EPO","false","EPO"
"8","ACVR2A","false","ACVR2A"
"11","NR3C1","false","NR3C1"
"146","LNPEP","false","LNPEP"
"1","MAPK14","false","MAPK14"
,"MYH9","false","MYH9"
"82","MAPK1","false","MAPK1"
"1","SIRT1","false","SIRT1"
"18","ACE","false","ACE"
"67","SPA17","false","SPA17"
"17","CATSPER1","false","CATSPER1"
"17","CATSPER2","false","CATSPER2"
"6","PRKAR2A","false","PRKAR2A"
"71","ZPBP","false","ZPBP"
"67","ABHD2","false","ABHD2"
"1","UCP2","false","UCP2"
"1","HNF1B","false","HNF1B"
"65","TRPC3","false","TRPC3"
"6","PRKACG","false","PRKACG"
"9","HSP90AB1","false","HSP90AB1"
"6","ATP1A4","false","ATP1A4"
"6","PRKACA","false","PRKACA"
"1","INSR","false","INSR"
"139","PTPRN","false","PTPRN"
"1","GATA6","false","GATA6"
"6","ABCC8","false","ABCC8"
"189","SGPL1","false","SGPL1"
"153","DDO","false","DDO"
"1","ARG1","false","ARG1"
"50","ACOX1","false","ACOX1"
"113","SORD","false","SORD"
"115","SPATA20","false","SPATA20"
,"ABAT","false","ABAT"
"84","NDC1","false","NDC1"
"84","NUP107","false","NUP107"
"2","INCENP","false","INCENP"
"2","BIRC5","false","BIRC5"
"2","TOP2A","false","TOP2A"
"2","CDK1","false","CDK1"
"2","CCNB2","false","CCNB2"
"119","TARBP2","false","TARBP2"
"84","WDR33","false","WDR33"
"119","DDX20","false","DDX20"
,"HSPA2","false","HSPA2"
"9","HSPA1L","false","HSPA1L"
"84","AAAS","false","AAAS"
"9","HSPA5","false","HSPA5"
"1","IL10","false","IL10"
"1","MMP9","false","MMP9"
"1","CTSB","false","CTSB"
,"LRP2","false","LRP2"
"1","TGFB2","false","TGFB2"
,"AFP","false","AFP"
"1","SERPINA5","false","SERPINA5"
"18","AGT","false","AGT"
"35","ALDOA","false","ALDOA"
"165","IGF2R","false","IGF2R"
"31","GJB1","false","GJB1"
"154","RBP4","false","RBP4"
"1","THBD","false","THBD"
"1","MMP19","false","MMP19"
"1","LEP","false","LEP"
"1","PLG","false","PLG"
"1","CEBPB","false","CEBPB"
"1","PPARG","false","PPARG"
,"ADAMTS1","false","ADAMTS1"
,"APP","false","APP"
"1","EGFR","false","EGFR"
"1","MFGE8","false","MFGE8"
,"AMBP","false","AMBP"
"1","IL1B","false","IL1B"
"1","IL1A","false","IL1A"
"1","PDGFRB","false","PDGFRB"
"12","SLC6A4","false","SLC6A4"
"201","PZP","false","PZP"
"24","ADAM19","false","ADAM19"
,"SERPINF1","false","SERPINF1"
"14","C3","false","C3"
"1","EGR1","false","EGR1"
"1","TGFB1","false","TGFB1"
"1","PLAT","false","PLAT"
"1","MMP2","false","MMP2"
"201","A2M","false","A2M"
"1","HNF1A","false","HNF1A"
"195","SFMBT1","false","SFMBT1"
"24","METTL14","false","METTL14"
"42","RPS6","false","RPS6"
"24","RBM15","false","RBM15"
"1","HNF4A","false","HNF4A"
"24","METTL3","false","METTL3"
"8","INHBB","false","INHBB"
"78","APOB","false","APOB"
"24","A1CF","false","A1CF"
